date,symbol,open,high,low,close,volume
2025-07-01,ANGELONE,2925.199951171875,2969.89990234375,2893.10009765625,2964.300048828125,737669.0
2025-07-01,APARINDS,8797.911707959378,8827.238080319243,8644.818103097712,8708.9384765625,100132.0
2025-07-01,APLAPOLLO,1732.5529173884704,1758.4624862856624,1712.1242188349152,1753.3802490234375,944181.0
2025-07-01,APLLTD,1013.531741597432,1040.1358629598758,990.6857040954683,1000.9713134765625,858973.0
2025-07-01,APOLLOHOSP,7465.444325840969,7574.804346400111,7395.034449590563,7486.41748046875,1872535.0
2025-07-01,APOLLOTYRE,444.2956129647303,446.6207380746629,440.7832111266937,442.9599304199219,418710.0
2025-07-01,APTUS,321.80226437961085,322.7458325259409,317.233460736798,318.1273498535156,2145619.0
2025-07-01,ARE&M,960.8367423633451,964.516787620455,954.8691210942318,956.012939453125,418745.0
2025-07-01,ASAHIINDIA,762.9869309006997,830.0276368221174,760.2933194204196,804.3885498046875,9895723.0
2025-07-01,ASHOKLEY,125.2750015258789,126.1500015258789,123.875,125.80000305175781,7030766.0
2025-07-01,ASIANPAINT,2380.5,2400.0,2350.199951171875,2369.5,1232160.0
2025-07-01,ASTERDM,598.0033245891357,598.0033245891357,585.0249552741795,588.7188110351562,350282.0
2025-07-01,ASTRAL,1507.2707383448171,1519.0501171308827,1489.0025565692602,1491.7977294921875,462599.0
2025-07-01,ASTRAZEN,8879.649303385051,8919.513048854793,8829.819621547873,8868.1884765625,18038.0
2025-07-01,ATGL,677.0,684.0,664.2999877929688,666.7000122070312,1026690.0
2025-07-01,ATHERENERG,334.0,343.20001220703125,329.0,332.8999938964844,887758.0
2025-07-01,ATUL,7431.1633495882825,7509.401858566646,7329.004786909528,7383.3232421875,22793.0
2025-07-01,AUBANK,818.9900088282021,838.9653748971826,818.9900088282021,837.3173828125,3760593.0
2025-07-01,AUROPHARMA,1132.8475434868935,1134.2423322058671,1107.841434706126,1128.2647705078125,961883.0
2025-07-01,AWL,260.0,260.8999938964844,258.0,258.3999938964844,1266092.0
2025-07-01,AXISBANK,1200.973663276553,1200.973663276553,1166.003548289299,1172.2982177734375,8702198.0
2025-07-01,BAJAJ-AUTO,8370.0,8409.0,8300.0,8399.0,363782.0
2025-07-01,BAJAJFINSV,2055.10009765625,2068.5,2042.5999755859375,2053.800048828125,1002015.0
2025-07-01,BAJAJHFL,122.0,123.11000061035156,121.02999877929688,121.54000091552734,4058662.0
2025-07-01,BAJAJHLDNG,14401.763377224283,14557.99061761841,14151.003730222244,14270.4130859375,87116.0
2025-07-01,BAJFINANCE,932.5,941.7999877929688,928.0,936.6500244140625,5381327.0
2025-07-01,BALKRISIND,2433.883877862205,2472.8011891116194,2424.6272474061784,2465.23681640625,1086266.0
2025-07-01,BALRAMCHIN,593.8499755859375,600.5,585.0,586.0,247370.0
2025-07-01,BANDHANBNK,188.3097554591692,188.78540603357825,183.9991277116508,185.49546813964844,8174988.0
2025-07-01,BANKBARODA,248.7899932861328,249.38999938964844,243.52000427246094,247.5399932861328,12791194.0
2025-07-01,BANKINDIA,119.12000274658203,121.5,117.56999969482422,121.08999633789062,18672483.0
2025-07-01,BASF,5129.613765404401,5224.237708649725,5112.681059771027,5185.39208984375,38631.0
2025-07-01,BATAINDIA,1212.668832440909,1225.6698405278194,1210.783162302785,1222.6925048828125,62902.0
2025-07-01,BAYERCROP,6233.540389095907,6349.860042289562,6192.778801224626,6324.01123046875,90213.0
2025-07-01,BBTC,2018.9000244140625,2043.0,1977.5999755859375,1998.800048828125,76360.0
2025-07-01,BDL,1961.3078843994156,2008.688773630742,1956.2099676513371,1979.5006103515625,4257314.0
2025-07-01,BEL,423.8167733434715,434.99086272999205,423.11841178615407,431.2495422363281,35405785.0
2025-07-01,BEML,2234.384196860996,2263.876068810615,2209.8909472757186,2215.489501953125,763254.0
2025-07-01,BERGEPAINT,591.2816727825117,594.013339477433,582.9376484449043,590.0896606445312,871346.0
2025-07-01,BHARATFORG,1308.825207164354,1308.825207164354,1264.1326201506706,1278.2669677734375,1356145.0
2025-07-01,BHARTIARTL,1992.3441571547958,2013.9634702002932,1990.261591655139,2002.657958984375,3769165.0
2025-07-01,BHARTIHEXA,1929.370468148819,2041.6517761070236,1880.738373820856,1973.72607421875,538528.0
2025-07-01,BHEL,267.1885681080519,267.1885681080519,261.9495765765215,264.0950622558594,6368798.0
2025-07-01,BIKAJI,737.8205853667816,743.1638301972579,731.0790774801816,740.2175903320312,93353.0
2025-07-01,BIOCON,355.5246400188578,362.9647043672872,353.52731058054957,362.0159606933594,5293503.0
2025-07-01,BLS,368.99141648544884,371.18543167614547,361.2625422212266,362.7584533691406,1170814.0
2025-07-01,BLUEDART,6382.342377834478,6914.038295114292,6382.342377834478,6816.958984375,692495.0
2025-07-01,BLUEJET,878.3547410455602,880.2014676981805,834.8811749589789,842.0685424804688,348707.0
2025-07-01,BLUESTARCO,1627.7807614533976,1706.9007005993894,1623.79988401209,1696.74951171875,1194162.0
2025-07-01,BOSCHLTD,32222.653580960854,32232.51967207566,31689.884660761258,31882.2734375,13798.0
2025-07-01,BPCL,319.97381751778494,323.7859138280248,319.34651835904924,320.45635986328125,3921773.0
2025-07-01,BRIGADE,1108.0492734166528,1112.9367235673444,1085.706731125677,1092.09033203125,279900.0
2025-07-01,BRITANNIA,5789.133417463763,5793.575207809644,5646.996126395599,5669.205078125,178343.0
2025-07-01,BSE,2778.0,2796.0,2738.199951171875,2775.10009765625,2799778.0
2025-07-01,BSOFT,430.67732161145784,435.73010229688674,427.4573969371272,434.1944580078125,1430726.0
2025-07-01,CAMPUS,279.6915229461478,279.6915229461478,276.69482805743905,277.9434509277344,137667.0
2025-07-01,CAMS,4265.744030203447,4269.9957377084875,4184.66127395016,4195.63720703125,355443.0
2025-07-01,CANBK,114.44999694824219,116.0,112.62000274658203,115.41999816894531,30511659.0
2025-07-01,CANFINHOME,787.2554832983298,791.8209849969386,780.3079438400854,785.4193115234375,154061.0
2025-07-01,CAPLIPOINT,2112.9632999040978,2115.260264952618,1984.3359391332067,1995.5208740234375,282140.0
2025-07-01,CARBORUNIV,965.9142583824912,1007.0562509025555,965.9142583824912,994.5391235351562,839340.0
2025-07-01,CASTROLIND,218.4608231278666,225.48351521516005,217.91985640381242,221.0181121826172,10016228.0
2025-07-01,CCL,838.1130278179172,841.9406846332851,825.1883903782577,833.1917114257812,259817.0
2025-07-01,CDSL,1789.4101999847878,1794.3697626233268,1759.355201962014,1782.9627685546875,3619853.0
2025-07-01,CEATLTD,3652.045721117473,3698.6064559316656,3610.933582930473,3621.33544921875,134055.0
2025-07-01,CENTRALBK,39.238769039656965,40.02669537436311,38.90389987776572,39.869110107421875,21513095.0
2025-07-01,CENTURYPLY,756.9907385623973,762.483777674528,745.1057750093507,749.2006225585938,211409.0
2025-07-01,CERA,6835.0,6869.5,6750.0,6788.5,20934.0
2025-07-01,CESC,166.411046792727,171.24857722274814,166.411046792727,170.71644592285156,8696693.0
2025-07-01,CGCL,173.49521516801917,173.81488203761836,167.12201319157742,167.64146423339844,4653682.0
2025-07-01,CGPOWER,689.1500244140625,693.7000122070312,673.0999755859375,683.0499877929688,5976739.0
2025-07-01,CHALET,921.4000244140625,929.0,900.7000122070312,904.4000244140625,430613.0
2025-07-01,CHAMBLFERT,560.4838510661411,570.5880261210377,547.8041292446768,553.5496215820312,2421436.0
2025-07-01,CHENNPETRO,679.0397335643029,694.3765837358476,672.0910043489334,676.756591796875,1923757.0
2025-07-01,CHOICEIN,703.0,703.0,691.2000122070312,694.0499877929688,365315.0
2025-07-01,CHOLAFIN,1620.2708595785516,1627.1677802993943,1577.2902013664122,1599.0804443359375,2353507.0
2025-07-01,CHOLAHLDNG,2184.1946022369984,2184.1946022369984,2102.251077789644,2110.54541015625,286790.0
2025-07-01,CIPLA,1505.9000244140625,1517.699951171875,1496.199951171875,1515.699951171875,1112637.0
2025-07-01,CLEAN,1464.9914523841176,1475.8543385047842,1438.1830810674335,1444.9599609375,36314.0
2025-07-01,COALINDIA,371.56575984110657,372.8910841619222,368.2524345941158,368.9624328613281,5997283.0
2025-07-01,COCHINSHIP,2082.1589017443785,2089.2493245444816,2033.8248289969513,2042.4130859375,1893630.0
2025-07-01,COFORGE,1921.3264017291124,1952.4857852466705,1897.5337862323722,1913.860107421875,2376579.0
2025-07-01,COHANCE,964.0,972.0,936.0,960.2999877929688,345784.0
2025-07-01,COLPAL,2391.0391717529883,2405.9776989788684,2369.373597473022,2383.916259765625,460578.0
2025-07-01,CONCOR,609.3942426195099,610.1120861937513,593.4415140737366,594.8373413085938,1931575.0
2025-07-01,CONCORDBIO,1836.9854787076567,1837.1842841656994,1776.0739850774632,1783.9239501953125,55468.0
2025-07-01,COROMANDEL,2495.521366607955,2495.521366607955,2302.753548468778,2316.80029296875,1187269.0
2025-07-01,CRAFTSMAN,5592.286317213399,5815.098511020545,5518.3486385509395,5696.19873046875,94421.0
2025-07-01,CREDITACC,1222.0,1273.9000244140625,1210.0,1257.300048828125,895406.0
2025-07-01,CRISIL,6050.562681084437,6069.470689462826,5926.167889121352,6010.75634765625,90701.0
2025-07-01,CROMPTON,352.0163084043329,352.9579381264375,347.01087945623067,348.1507263183594,2077669.0
2025-07-01,CUB,212.9932749058481,230.19124412615648,212.00260851093716,228.35850524902344,8373774.0
2025-07-01,CUMMINSIND,3395.965410677658,3418.5523935195697,3307.5990312103813,3317.01025390625,429888.0
2025-07-01,CYIENT,1259.2287449283913,1271.6257554515014,1248.1006531182572,1263.718994140625,346076.0
2025-07-01,DABUR,479.6321888461161,481.79891712198173,473.427513415222,475.1017761230469,1617894.0
2025-07-01,DALBHARAT,2195.8759204767844,2220.829055936748,2179.4068510732086,2184.796630859375,458302.0
2025-07-01,DATAPATTNS,2891.325085679679,2956.0308497157635,2886.340042428507,2920.338134765625,265534.0
2025-07-01,DBREALTY,234.77999877929688,236.39999389648438,226.0,229.66000366210938,3264952.0
2025-07-01,DCMSHRIRAM,1226.3005742510732,1235.054106704881,1199.641818600368,1212.6727294921875,45378.0
2025-07-01,DEEPAKFERT,1707.7702420373887,1745.3015202561285,1688.9053382009292,1731.1031494140625,1083208.0
2025-07-01,DEEPAKNTR,1981.898164233354,1993.251205656207,1940.2705077725243,1951.12548828125,173913.0
2025-07-01,DELHIVERY,384.25,385.79998779296875,380.8500061035156,383.95001220703125,1004697.0
2025-07-01,DEVYANI,167.77000427246094,169.0,166.66000366210938,168.6699981689453,944034.0
2025-07-01,DIVISLAB,6797.548302954712,6843.837531348561,6665.648888714177,6825.42138671875,385716.0
2025-07-01,DIXON,14593.505700109574,14856.388713748534,14369.605338683235,14709.4541015625,853874.0
2025-07-01,DLF,838.8642334134279,845.2177855719247,830.4755789609009,837.3255004882812,3414388.0
2025-07-01,DMART,4389.0,4483.60009765625,4380.5,4452.39990234375,953859.0
2025-07-01,DOMS,2519.1404173023766,2531.824962903122,2476.991656433571,2482.5849609375,40568.0
2025-07-01,DRREDDY,1278.1935472057169,1286.7393241495074,1265.2754756182885,1268.75341796875,1851442.0
2025-07-01,ECLERX,3500.324390879047,3507.422712983009,3444.5382962117164,3471.731689453125,30458.0
2025-07-01,EICHERMOT,5584.0936121569775,5675.4095600266,5560.400825682696,5642.33837890625,534027.0
2025-07-01,EIDPARRY,1110.0,1124.0,1092.9000244140625,1109.0,285184.0
2025-07-01,EIHOTEL,370.12927980003036,370.12927980003036,362.559353160184,366.1451110839844,165285.0
2025-07-01,ELECON,657.3932896480522,660.3905234914324,631.417263005424,633.1656494140625,678288.0
2025-07-01,ELGIEQUIP,537.6050575489818,542.5851877717607,531.5293229942337,533.1727294921875,219799.0
2025-07-01,EMAMILTD,574.0,581.7999877929688,556.0,565.4500122070312,1341367.0
2025-07-01,EMCURE,1307.2967416388835,1309.2926145268818,1269.2753874861987,1278.955322265625,96796.0
2025-07-01,ENDURANCE,2769.105330619475,3018.1255941643917,2759.2442254566367,2873.19580078125,1921724.0
2025-07-01,ENGINERSIN,238.40513993361785,239.4842509842241,234.28668029637527,236.1380157470703,2216448.0
2025-07-01,ENRIN,3000.0,3024.0,2916.0,2971.5,536577.0
2025-07-01,ERIS,1683.0,1692.5999755859375,1639.9000244140625,1676.5999755859375,100264.0
2025-07-01,ESCORTS,3327.1129559268675,3377.840238662972,3292.498996786974,3301.848876953125,98544.0
2025-07-01,ETERNAL,264.75,264.8500061035156,259.6000061035156,261.0,17220730.0
2025-07-01,EXIDEIND,386.57367297317944,388.81194047325243,382.99243890137353,383.8380126953125,734628.0
2025-07-01,FACT,975.6650758775173,991.6087980893365,962.0704635339531,967.8681640625,254894.0
2025-07-01,FEDERALBNK,213.06023045303036,218.12953389947407,210.32677760926006,217.4039306640625,16637063.0
2025-07-01,FINCABLES,979.2708587504032,990.2671992907669,968.8688921172427,972.6829223632812,416504.0
2025-07-01,FINPIPE,214.587703553526,215.8760731608129,211.45036778849556,213.18130493164062,550171.0
2025-07-01,FIRSTCRY,387.0,391.95001220703125,374.1499938964844,377.6000061035156,1982249.0
2025-07-01,FIVESTAR,768.8352940612142,772.3730204497053,751.1964164331132,760.8131103515625,1405103.0
2025-07-01,FLUOROCHEM,3635.1287233568682,3643.322202750768,3542.202123227075,3559.788330078125,76261.0
2025-07-01,FORCEMOT,16114.423187288994,16192.251361196644,14540.89715841254,14703.5380859375,286115.0
2025-07-01,FORTIS,793.0621001104187,793.0621001104187,772.0869060268938,773.8348388671875,1743062.0
2025-07-01,FSL,377.70001220703125,377.70001220703125,356.29998779296875,357.8999938964844,2505401.0
2025-07-01,GAIL,190.0041933195011,190.22293300099727,186.92196338663047,188.5326690673828,8969214.0
2025-07-01,GESHIP,977.2792275790865,983.2820981043905,967.9028120089132,972.1693115234375,514425.0
2025-07-01,GICRE,375.63758285754335,379.18959033091164,370.2852338790032,371.64764404296875,700395.0
2025-07-01,GILLETTE,10859.365752628872,10945.96991620745,10643.353068760463,10703.080078125,27223.0
2025-07-01,GLAND,1825.2959350954197,1867.4036673787143,1805.5795844963993,1860.6663818359375,417127.0
2025-07-01,GLAXO,3388.699951171875,3450.0,3345.10009765625,3353.300048828125,122742.0
2025-07-01,GLENMARK,1747.9127312170112,1759.6839081091618,1735.8423614170747,1750.0076904296875,447785.0
2025-07-01,GMDCLTD,405.9729245611208,420.4509239540362,401.55590779718045,412.59844970703125,4943677.0
2025-07-01,GMRAIRPORT,85.30999755859375,86.5,85.01000213623047,86.01000213623047,14033352.0
2025-07-01,GODFRYPHLP,2993.7866647827295,3026.940367504028,2927.1475596197915,2938.75146484375,458730.0
2025-07-01,GODIGIT,359.1000061035156,361.8999938964844,340.20001220703125,341.6499938964844,1494963.0
2025-07-01,GODREJAGRO,771.252034925022,781.6143463347631,767.8472634148633,777.1240234375,110421.0
2025-07-01,GODREJCP,1170.9498978969457,1172.536257972298,1152.8055792629048,1158.6553955078125,539601.0
2025-07-01,GODREJIND,1248.0,1259.199951171875,1200.5999755859375,1206.9000244140625,143379.0
2025-07-01,GODREJPROP,2358.0,2365.0,2300.5,2314.5,521961.0
2025-07-01,GPIL,188.09474149620183,188.65199783754846,182.40273997971013,183.3580322265625,1308824.0
2025-07-01,GRANULES,495.2858272058295,496.5320174216499,481.87683873834163,487.6591491699219,737015.0
2025-07-01,GRAPHITE,559.321276461088,573.1080433148179,557.8003270736102,562.1178588867188,1224210.0
2025-07-01,GRASIM,2832.1970559629854,2859.5973792836476,2832.1970559629854,2837.77685546875,535639.0
2025-07-01,GRAVITA,1885.0,1893.699951171875,1842.0,1847.5,187927.0
2025-07-01,GRSE,3023.000321723468,3055.831805487614,2962.8256727718463,2976.99609375,1201055.0
2025-07-01,GSPL,324.11097915330913,332.2248182583332,322.63573567966836,329.6185607910156,764856.0
2025-07-01,GUJGASLTD,468.5530427681535,475.658324390535,465.54318367476117,473.88201904296875,539560.0
2025-07-01,GVT&D,2356.782068610296,2385.030118025431,2318.851563801927,2345.502685546875,390251.0
2025-07-01,HAL,4861.525298772598,4938.366579405192,4860.628417307593,4895.71044921875,1332940.0
2025-07-01,HAPPSTMNDS,651.6525322027416,653.6802792595503,639.0408595562084,643.6898803710938,262375.0
2025-07-01,HAVELLS,1552.0,1564.0,1540.9000244140625,1547.9000244140625,662726.0
2025-07-01,HBLENGINE,593.3038875772605,643.2452922554811,593.3038875772605,619.6729736328125,23588780.0
2025-07-01,HCLTECH,1701.5788618605704,1717.7225245188479,1687.207110043155,1691.43994140625,1639826.0
2025-07-01,HDFCAMC,5194.5,5220.0,5118.5,5143.0,173833.0
2025-07-01,HDFCBANK,1000.0114368496795,1005.4977838847651,999.5126780283082,1003.5526123046875,14389386.0
2025-07-01,HDFCLIFE,814.2999877929688,818.9000244140625,806.0499877929688,809.9000244140625,2596888.0
2025-07-01,HEG,510.780098018771,522.1396490623996,508.78722900410065,511.5274353027344,646235.0
2025-07-01,HEROMOTOCO,4194.869949822283,4200.485237406827,4127.686117134611,4163.05126953125,480538.0
2025-07-01,HEXT,848.108952552001,848.5553638931221,830.7985702330157,840.966552734375,439619.0
2025-07-01,HFCL,86.4660121848828,87.04518353852892,84.98813559378553,85.88684844970703,5733399.0
2025-07-01,HINDALCO,687.35929088612,694.506825775511,679.3678471267395,689.2454223632812,5468762.0
2025-07-01,HINDCOPPER,278.56351309398843,284.5824625717924,274.2855855730218,282.1450500488281,7201728.0
2025-07-01,HINDPETRO,423.7616136370888,425.7868798806818,418.3127047525384,424.7742614746094,4624750.0
2025-07-01,HINDUNILVR,2282.060604307341,2284.6404218850275,2268.7652176811503,2277.595703125,759914.0
2025-07-01,HINDZINC,452.0,452.95001220703125,445.70001220703125,450.3500061035156,4010078.0
2025-07-01,HOMEFIRST,1376.0,1379.0,1302.0999755859375,1320.0999755859375,499930.0
2025-07-01,HONASA,310.5,311.0,301.1000061035156,302.79998779296875,501376.0
2025-07-01,HONAUT,39355.0,39540.0,38500.0,38875.0,8920.0
2025-07-01,HSCL,518.9500122070312,521.7999877929688,500.6000061035156,502.8999938964844,3055208.0
2025-07-01,HUDCO,238.51363097366692,240.05753421852273,233.3672817903589,237.91981506347656,6986225.0
2025-07-01,HYUNDAI,2198.7046676328273,2243.570176102374,2188.8005925534003,2219.2060546875,1212284.0
2025-07-01,ICICIBANK,1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449.0
2025-07-01,ICICIGI,2033.5923872537505,2062.0000847460683,2026.0170255907922,2056.916748046875,844222.0
2025-07-01,ICICIPRULI,659.2000122070312,664.9500122070312,657.9000244140625,660.75,1164854.0
2025-07-01,IDBI,101.27339152308646,103.43710089339744,100.46077456236186,102.65385437011719,18080442.0
2025-07-01,IDEA,7.46999979019165,7.590000152587891,7.360000133514404,7.449999809265137,668115067.0
2025-07-01,IDFCFIRSTB,73.01102587801009,77.13751874589498,73.01102587801009,76.98800659179688,129486596.0
2025-07-01,IEX,194.0,194.11000061035156,191.61000061035156,193.08999633789062,5051293.0
2025-07-01,IFCI,65.5,65.5999984741211,63.720001220703125,64.8499984741211,11025880.0
2025-07-01,IGIL,376.58170924881995,377.5742809813107,363.87680318929233,365.06787109375,434328.0
2025-07-01,IGL,217.27199855865794,217.27199855865794,212.9126570241216,214.58091735839844,2797448.0
2025-07-01,IIFL,474.0,477.5,462.3500061035156,469.3500061035156,3113842.0
2025-07-01,IKS,1628.0,1660.0,1611.0,1628.800048828125,232429.0
2025-07-01,INDGN,577.0,582.0499877929688,570.0999755859375,575.3499755859375,283971.0
2025-07-01,INDHOTEL,759.0,764.4000244140625,752.0,762.0499877929688,3663817.0
2025-07-01,INDIACEM,344.04998779296875,349.1000061035156,341.29998779296875,346.20001220703125,381674.0
2025-07-01,INDIAMART,2607.0,2639.800048828125,2580.699951171875,2597.800048828125,94488.0
2025-07-01,INDIANB,645.7000122070312,653.75,639.5499877929688,649.6500244140625,2496658.0
2025-07-01,INDIGO,5952.440741156092,6007.847107803332,5917.9989456726735,5954.9365234375,1289620.0
2025-07-01,INDUSINDBK,870.0999755859375,892.7999877929688,866.0499877929688,879.0999755859375,5729474.0
2025-07-01,INDUSTOWER,424.8500061035156,426.3999938964844,417.3500061035156,420.3500061035156,9631934.0
2025-07-01,INFY,1584.7395342639384,1593.308307768125,1576.3676970723639,1582.57275390625,4178937.0
2025-07-01,INOXINDIA,1242.0,1252.0,1223.699951171875,1244.800048828125,94119.0
2025-07-01,INOXWIND,175.89999389648438,175.9499969482422,171.5500030517578,172.97000122070312,3231771.0
2025-07-01,INTELLECT,1142.0858267629105,1175.0917390809834,1123.8927335288088,1133.138427734375,394123.0
2025-07-01,IOB,39.0,40.04999923706055,38.900001525878906,39.95000076293945,21433615.0
2025-07-01,IOC,143.40750599180717,145.06172102374362,143.09429006278538,144.024169921875,9899904.0
2025-07-01,IPCALAB,1378.0875295465942,1387.1748939481586,1353.2220127854164,1369.998779296875,193130.0
2025-07-01,IRB,49.617874158883744,49.91737766318411,48.769276453573404,49.587921142578125,9178943.0
2025-07-01,IRCON,202.69980989869197,204.47944149634475,199.83647642668745,202.47113037109375,3591075.0
2025-07-01,IRCTC,783.0194599854512,784.1678996279808,770.2371109973888,774.4313354492188,886549.0
2025-07-01,IREDA,171.8000030517578,174.60000610351562,169.39999389648438,170.38999938964844,17480249.0
2025-07-01,IRFC,140.8677366557317,141.9485850276906,139.5389864481459,140.31243896484375,8315552.0
2025-07-01,ITC,417.0,418.8500061035156,414.8999938964844,415.1000061035156,13670465.0
2025-07-01,ITCHOTELS,223.39999389648438,224.0,221.3300018310547,223.11000061035156,1502470.0
2025-07-01,ITI,339.95001220703125,342.75,326.0,329.8999938964844,1961867.0
2025-07-01,J&KBANK,113.85179519598016,114.87069178122307,110.26607002587794,114.35144805908203,13186602.0
2025-07-01,JBCHEPHARM,1673.5756204053914,1683.4371999194407,1619.6857319934975,1639.2095947265625,802570.0
2025-07-01,JBMA,645.1375345091086,666.908417445772,641.6422073097558,654.9244384765625,1471256.0
2025-07-01,JINDALSAW,241.10000610351562,244.91000366210938,238.10000610351562,239.02999877929688,1919691.0
2025-07-01,JINDALSTEL,939.8355582301588,953.109213629784,933.6478213095947,949.3666381835938,1166914.0
2025-07-01,JIOFIN,327.689038776373,331.38325997750525,326.5907452684441,329.08685302734375,20683380.0
2025-07-01,JKCEMENT,6161.666897849589,6174.136878619139,6045.4466770773915,6121.26416015625,105140.0
2025-07-01,JKTYRE,353.61742199631954,354.7573179374164,352.1305933123827,353.320068359375,271337.0
2025-07-01,JMFINANCIL,159.33999633789062,162.4199981689453,158.11000061035156,158.7100067138672,6352044.0
2025-07-01,JPPOWER,18.389999389648438,19.280000686645508,18.149999618530273,19.079999923706055,127392138.0
2025-07-01,JSL,707.966583585638,709.66220468308,695.0500210929963,705.173828125,744732.0
2025-07-01,JSWENERGY,522.2999877929688,528.4500122070312,518.7999877929688,527.1500244140625,2604174.0
2025-07-01,JSWINFRA,313.1499938964844,316.5,310.54998779296875,313.79998779296875,1372459.0
2025-07-01,JSWSTEEL,1020.9507206764758,1028.8294675836128,1013.4708629898814,1026.8348388671875,988673.0
2025-07-01,JUBLFOOD,701.8264188188174,717.6987712651691,701.8264188188174,708.5147705078125,1295012.0
2025-07-01,JUBLINGREA,761.5188904182071,767.5504759622605,734.601287880458,763.4629516601562,949754.0
2025-07-01,JUBLPHARMA,1205.4484936676954,1212.7174785025122,1186.9276668012712,1194.395751953125,202183.0
2025-07-01,JWL,389.8999938964844,393.6000061035156,383.54998779296875,386.25,807562.0
2025-07-01,JYOTHYLAB,343.3941688209745,343.9385198640161,338.64334524385316,342.65185546875,251428.0
2025-07-01,JYOTICNC,1065.0,1075.9000244140625,1056.0999755859375,1066.4000244140625,427419.0
2025-07-01,KAJARIACER,1067.4024313674709,1071.2644737161809,1052.8455211117907,1064.134521484375,1254798.0
2025-07-01,KALYANKJIL,555.8733691407692,573.3721509216784,551.4861827814032,568.6858520507812,5261401.0
2025-07-01,KARURVYSYA,221.44537672291068,228.9533928583722,220.29029150697434,226.02444458007812,9666320.0
2025-07-01,KAYNES,6129.5,6175.0,6031.0,6140.5,371192.0
