symbol,date,open,high,low,close,volume
ABB.NS,2024-12-13,7554.359981861349,7657.135087816871,7501.137306182243,7641.9072265625,132883.0
ABB.NS,2024-12-16,7641.906921246699,7880.49175421458,7628.067815140662,7827.51708984375,340801.0
ABB.NS,2024-12-17,7827.5171348797585,7896.6123964702865,7719.037821223028,7755.19775390625,213086.0
ABB.NS,2024-12-18,7749.840218253076,7752.518911138187,7559.815779433578,7596.173828125,201768.0
ABB.NS,2024-12-19,7559.319627400204,7559.319627400204,7276.688469443313,7293.3544921875,233391.0
ABB.NS,2024-12-20,7301.191795319152,7348.462733429917,6831.164982306529,6866.13427734375,557249.0
ABB.NS,2024-12-23,6910.527882590226,6999.811188566843,6838.1092010758575,6903.7822265625,167980.0
ABB.NS,2024-12-24,6952.094119641649,6960.080305972696,6787.366613994839,6823.42724609375,159850.0
ABB.NS,2024-12-26,6825.212869483591,6900.062236351604,6788.556917655567,6889.99267578125,119925.0
ABB.NS,2024-12-27,6913.305153275245,6951.151740851182,6767.723767717185,6792.3759765625,155724.0
ABB.NS,2024-12-30,6757.754011666088,6830.5200006109835,6615.000027176682,6648.58056640625,901044.0
ABB.NS,2024-12-31,6648.5809190221635,6893.068086475691,6648.5809190221635,6857.2060546875,362642.0
ABB.NS,2025-01-01,6856.957658026032,6892.373561909289,6791.731245118738,6873.27685546875,74460.0
ABB.NS,2025-01-02,6855.469431640556,6882.65113961357,6740.88919586102,6836.8193359375,323524.0
ABB.NS,2025-01-03,6845.053500443429,6876.699375545152,6713.112614130534,6745.99853515625,149381.0
ABB.NS,2025-01-06,6745.899168529926,6772.585344067233,6521.450858485521,6567.58056640625,208851.0
ABB.NS,2025-01-07,6574.872099661783,6688.212295425702,6574.872099661783,6652.796875,207775.0
ABB.NS,2025-01-08,6646.596942506002,6664.453604343401,6515.152070647374,6603.98876953125,162710.0
ABB.NS,2025-01-09,6585.139730935192,6638.709713681576,6406.077103421814,6430.82861328125,193962.0
ABB.NS,2025-01-10,6428.397716125523,6493.822729231219,6312.329424028812,6364.56005859375,259956.0
ABB.NS,2025-01-13,6301.417509821173,6333.063385638316,6031.583510660064,6060.6005859375,389091.0
ABB.NS,2025-01-14,6086.095701440252,6205.586230436354,6012.783802337759,6097.65283203125,254776.0
ABB.NS,2025-01-15,6141.154206796409,6180.339659148831,6058.071127441591,6144.427734375,252993.0
ABB.NS,2025-01-16,6188.424346125604,6302.45867619983,6170.666985755745,6258.015625,170841.0
ABB.NS,2025-01-17,6249.831182975871,6501.511086434781,6201.8661118596865,6475.51953125,385172.0
ABB.NS,2025-01-20,6495.409822722531,6527.254298266266,6403.646426257536,6473.28759765625,131130.0
ABB.NS,2025-01-21,6473.2875167192715,6490.10273264546,6213.522608338761,6231.18115234375,337700.0
ABB.NS,2025-01-22,6273.293172209003,6289.513070143879,6065.312761965249,6229.6435546875,303115.0
ABB.NS,2025-01-23,6229.643178037894,6437.276750375656,6210.348354822218,6279.84033203125,243034.0
ABB.NS,2025-01-24,6309.353753761443,6329.095188282202,6103.307526253281,6129.69580078125,145838.0
ABB.NS,2025-01-27,6051.423651361092,6128.603910075389,5961.148314922754,6034.8564453125,241956.0
ABB.NS,2025-01-28,6051.423824969375,6135.498934668745,5862.341534477814,5951.1787109375,270318.0
ABB.NS,2025-01-29,5967.101167069556,6090.312327568224,5967.101167069556,6062.18798828125,119869.0
ABB.NS,2025-01-30,6076.224764751035,6085.10368693996,5632.784361511245,5673.80517578125,854672.0
ABB.NS,2025-01-31,5694.290999555076,5900.48593689665,5664.629197324486,5827.86865234375,511763.0
ABB.NS,2025-02-01,5872.856978475316,5896.070539248142,5361.958102814035,5455.70556640625,510445.0
ABB.NS,2025-02-03,5436.460799001715,5455.210197072144,5064.843728159999,5155.96240234375,1444875.0
ABB.NS,2025-02-04,5229.372946551915,5605.007559857399,5223.073416398091,5584.72021484375,1337087.0
ABB.NS,2025-02-05,5630.800533212847,5759.318699053579,5595.136618671844,5699.20166015625,699315.0
ABB.NS,2025-02-06,5748.803284804254,5827.57090213013,5597.319086525409,5636.1572265625,384010.0
ABB.NS,2025-02-07,5667.3070551765695,5712.990635760052,5556.446954163346,5640.47265625,284417.0
ABB.NS,2025-02-10,5629.759099134823,5678.715724806559,5514.236226846343,5536.06103515625,376402.0
ABB.NS,2025-02-11,5551.437227276357,5551.437227276357,5365.579059538192,5393.5546875,350160.0
ABB.NS,2025-02-12,5379.815425998313,5466.122625345879,5184.681598773701,5406.15380859375,348968.0
ABB.NS,2025-02-13,5406.69928142131,5524.652347428201,5360.8669924134365,5399.40771484375,297830.0
ABB.NS,2025-02-14,5411.560020444966,5452.184115730491,5181.407513617609,5221.8330078125,296054.0
ABB.NS,2025-02-17,5221.088808150894,5233.935876326737,5101.052375358521,5200.15673828125,252290.0
ABB.NS,2025-02-18,5396.680091897022,5471.082850516926,5052.443328682267,5101.1025390625,3924895.0
ABB.NS,2025-02-19,5049.417415890183,5152.5892331186105,4979.776245503826,5083.04736328125,938108.0
ABB.NS,2025-02-20,5059.387184705645,5313.348580643811,5031.610157024908,5302.0888671875,757479.0
ABB.NS,2025-02-21,5284.579788917139,5323.2198142452435,5143.759977920091,5249.26318359375,597090.0
ABB.NS,2025-02-24,5206.407595752613,5365.926915398286,5153.531745015022,5347.02880859375,557026.0
ABB.NS,2025-02-25,5346.085873698182,5348.962683302009,5199.7110497036065,5259.580078125,415818.0
ABB.NS,2025-02-27,5259.580024622143,5275.353795793397,5064.545995347208,5103.7314453125,541660.0
ABB.NS,2025-02-28,5069.307860275618,5078.236191144987,4878.836801729058,4896.09814453125,784607.0
ABB.NS,2025-03-03,4915.343370666341,5104.028949495232,4851.059584651445,5047.7802734375,558162.0
ABB.NS,2025-03-04,4960.183830172103,5170.495624571399,4960.183830172103,5150.0595703125,506485.0
ABB.NS,2025-03-05,5059.386907043372,5313.34828904398,5059.386907043372,5269.99609375,445752.0
ABB.NS,2025-03-06,5299.460275910731,5388.743582693203,5241.525427054915,5327.2373046875,532908.0
ABB.NS,2025-03-07,5327.237492499157,5327.286900580824,5237.954182569004,5284.13330078125,482112.0
ABB.NS,2025-03-10,5285.571283312141,5367.662316287757,5098.721082977886,5119.20654296875,342786.0
ABB.NS,2025-03-11,5059.387617439103,5140.734634033222,5039.54688168444,5088.4541015625,549888.0
ABB.NS,2025-03-12,5113.304725902845,5137.361617121687,4994.905042757502,5098.771484375,222937.0
ABB.NS,2025-03-13,5110.9733740731235,5262.457580683751,5070.299867020135,5077.78955078125,367022.0
ABB.NS,2025-03-17,5118.909636176741,5176.8943780413865,5060.379467856115,5146.33935546875,276511.0
ABB.NS,2025-03-18,5146.33935546875,5146.33935546875,5146.33935546875,5146.33935546875,0.0
ABB.NS,2025-03-19,5389.339001334785,5468.900058881724,5304.172548577322,5431.99658203125,580679.0
ABB.NS,2025-03-20,5456.20169116791,5461.757193404772,5298.120550746128,5417.21484375,442929.0
ABB.NS,2025-03-21,5426.391578556801,5528.273461472699,5390.13234494817,5414.04052734375,685475.0
ABB.NS,2025-03-24,5427.5818608333,5553.4218216044455,5427.5818608333,5488.14599609375,310148.0
ABB.NS,2025-03-25,5548.461513202484,5550.396178611858,5354.5183296103,5371.03564453125,265207.0
ABB.NS,2025-03-26,5410.766827433892,5578.073722005855,5364.487927312566,5479.71337890625,729146.0
ABB.NS,2025-03-27,5441.321625517763,5534.02765444443,5401.6895632210335,5496.23095703125,403518.0
ABB.NS,2025-03-28,5515.675082001634,5580.206880704868,5459.922421276341,5502.083984375,420034.0
ABB.NS,2025-04-01,5495.387732118202,5503.820044731796,5330.213608569564,5356.1552734375,380081.0
ABB.NS,2025-04-02,5381.997849742457,5388.644205183357,5169.602689429075,5270.83984375,682715.0
ABB.NS,2025-04-03,5208.192709464717,5311.513235574847,5200.9510352639645,5284.876953125,224578.0
ABB.NS,2025-04-04,5282.595533633571,5288.597162031982,5035.280973111898,5055.31982421875,457097.0
ABB.NS,2025-04-07,4647.146850237284,4982.3559786091755,4647.146850237284,4924.02392578125,765239.0
ABB.NS,2025-04-08,5000.906159847985,5079.178239033569,4930.422149635009,5024.0703125,304029.0
ABB.NS,2025-04-09,5033.594498735619,5050.359823029405,4930.422676136387,4996.095703125,353532.0
ABB.NS,2025-04-11,5108.49310659784,5132.748598239528,5011.8189341557545,5102.34228515625,416323.0
ABB.NS,2025-04-15,5178.431243969194,5246.38575358833,5117.420990807488,5204.72021484375,334196.0
ABB.NS,2025-04-16,5237.953965865787,5414.040486498586,5210.672955626903,5336.66162109375,566818.0
ABB.NS,2025-04-17,5379.318859925724,5600.047019692155,5252.3381657679565,5527.13232421875,1143784.0
ABB.NS,2025-04-21,5633.280623275532,5653.617376428151,5475.050763380763,5584.1748046875,684672.0
ABB.NS,2025-04-22,5604.015305780494,5658.577324158601,5546.973195657927,5637.24853515625,325345.0
ABB.NS,2025-04-23,5669.489932842312,5745.8767613338005,5564.334039074807,5667.505859375,376059.0
ABB.NS,2025-04-24,5674.45033016173,5687.346808184824,5576.734708217511,5643.201171875,374809.0
ABB.NS,2025-04-25,5652.624763628898,5663.041148328461,5342.1172959181495,5455.20947265625,638225.0
ABB.NS,2025-04-28,5455.210167063454,5514.236354541227,5415.528696490161,5491.91552734375,205197.0
ABB.NS,2025-04-29,5537.549054272634,5580.206633873802,5515.7242461045935,5539.037109375,224766.0
ABB.NS,2025-04-30,5545.485429811283,5559.37394430455,5425.448983119482,5478.52294921875,316444.0
ABB.NS,2025-05-02,5494.492095066681,5520.442466451193,5409.654342463472,5430.6142578125,203903.0
ABB.NS,2025-05-05,5488.503439279613,5493.99294081008,5405.16282513525,5477.025390625,241475.0
ABB.NS,2025-05-06,5489.501495418542,5489.501495418542,5299.864171031355,5323.818359375,400370.0
ABB.NS,2025-05-07,5260.439682904412,5434.606597744905,5259.94063730315,5387.197265625,270305.0
ABB.NS,2025-05-08,5391.688669104609,5429.117089151152,5200.055158466312,5277.4072265625,345691.0
ABB.NS,2025-05-09,5180.093385976703,5457.562742682198,5180.093385976703,5430.115234375,321841.0
ABB.NS,2025-05-12,5504.472883916485,5704.09112086722,5462.054008564454,5576.33544921875,669665.0
ABB.NS,2025-05-13,5579.329968799898,5688.121912735352,5517.448312616429,5625.7412109375,638165.0
ABB.NS,2025-05-14,5609.272772016416,5734.034177087955,5580.827171660105,5624.244140625,400038.0
ABB.NS,2025-05-15,5629.234555498038,5736.529363071804,5597.29563603422,5724.05322265625,356216.0
ABB.NS,2025-05-16,5734.034269037935,5854.803311083817,5690.118253748524,5808.89111328125,418266.0
ABB.NS,2025-05-19,5858.296318218862,5901.713285565744,5812.883168465228,5826.8564453125,181786.0
ABB.NS,2025-05-20,5886.242888502889,5886.741934105984,5699.100787342348,5727.54638671875,444180.0
ABB.NS,2025-05-21,5739.024704136318,5888.239346443863,5711.078149055306,5875.26416015625,266662.0
ABB.NS,2025-05-22,5882.250600625502,5947.625575486105,5815.378488936029,5912.6923828125,286074.0
ABB.NS,2025-05-23,5938.642578944126,5978.067180938798,5863.785739713739,5949.62158203125,208138.0
ABB.NS,2025-05-26,5953.614324746076,6036.455898753439,5953.614324746076,5985.05419921875,219984.0
ABB.NS,2025-05-27,5988.547208828664,6038.451768902237,5946.627378366864,6003.01953125,244514.0
ABB.NS,2025-05-28,6003.019509088606,6050.428840983479,5969.583453962749,6003.5185546875,160963.0
ABB.NS,2025-05-29,6003.51875538091,6058.413773094286,5975.073155293071,6031.96435546875,160875.0
ABB.NS,2025-05-30,6068.394479567912,6106.3219450652105,5934.151213531417,5959.6025390625,296253.0
ABB.NS,2025-06-02,5948.623868236881,5979.065651455207,5879.75557177575,5963.09619140625,159034.0
ABB.NS,2025-06-03,5963.095771378492,6068.3943911593,5954.611996325062,5983.556640625,197089.0
ABB.NS,2025-06-04,5997.530296229077,6038.452037308357,5958.604737641469,6029.96826171875,171316.0
ABB.NS,2025-06-05,6029.469171452737,6068.3947297521345,5998.528343060909,6019.9873046875,135626.0
ABB.NS,2025-06-06,6057.91486130763,6163.712534147009,6014.996937419958,6039.94921875,336263.0
ABB.NS,2025-06-09,6081.8686396947905,6228.588043983809,6059.411588017901,6203.13671875,270782.0
ABB.NS,2025-06-10,6248.050953510052,6248.050953510052,6148.241832846952,6156.2265625,207893.0
ABB.NS,2025-06-11,6178.1846993530935,6183.175155491505,6022.482467834664,6065.400390625,294907.0
ABB.NS,2025-06-12,6067.396615832217,6087.3584405265165,5963.595127421862,6009.50732421875,369396.0
ABB.NS,2025-06-13,5878.757371834108,6006.014004246476,5873.766915661074,5987.54931640625,220342.0
ABB.NS,2025-06-16,5989.545322145463,6033.461335172358,5929.65984983606,6002.5205078125,133245.0
ABB.NS,2025-06-17,6028.470947002652,6072.386960523863,6002.520575376481,6022.9814453125,101944.0
ABB.NS,2025-06-18,5989.545456124488,6077.876529756719,5988.5473648970055,6032.46337890625,165662.0
ABB.NS,2025-06-19,6032.463326575546,6056.916561436747,5838.833630123584,5857.79736328125,130952.0
ABB.NS,2025-06-20,5885.743899940835,5979.5644742319055,5842.326932050819,5957.107421875,241725.0
ABB.NS,2025-06-23,5888.73821563476,5947.625597791108,5868.776391174981,5912.193359375,88496.0
ABB.NS,2025-06-24,5963.59492810509,6055.419318629888,5929.160781658291,5992.04052734375,228616.0
ABB.NS,2025-06-25,6039.4500371213235,6053.423314351483,5929.660001741494,5955.111328125,138938.0
ABB.NS,2025-06-26,5973.575929054054,6013.4995777027025,5941.637010135135,6001.0234375,110098.0
ABB.NS,2025-06-27,6048.432684361871,6163.213172596461,6018.489948300673,6057.91455078125,241168.0
ABB.NS,2025-06-30,6078.375421107948,6121.792388401575,6048.432685043376,6068.8935546875,157658.0
ABB.NS,2025-07-01,6102.828601586137,6132.771337385889,5910.197001274398,5938.1435546875,365605.0
ABB.NS,2025-07-02,5967.587219300288,5978.067176785261,5830.848726401117,5894.7265625,284183.0
ABB.NS,2025-07-03,5918.68081566545,5927.16459086497,5851.309659669258,5860.29248046875,193225.0
ABB.NS,2025-07-04,5880.7532825294265,5890.235148819995,5829.850631916901,5850.810546875,153889.0
ABB.NS,2025-07-07,5850.810857189265,5850.810857189265,5790.925382704216,5832.84521484375,89857.0
ABB.NS,2025-07-08,5836.837268568065,5873.766642531304,5810.886897674979,5828.8525390625,242940.0
ABB.NS,2025-07-09,5829.351940673745,5928.662019964395,5809.889161315276,5886.7421875,204872.0
ABB.NS,2025-07-10,5886.741898682076,5917.682725887763,5815.378377868958,5882.25048828125,189571.0
ABB.NS,2025-07-11,5868.776474827369,5885.744025860033,5707.085694398452,5745.51220703125,280804.0
ABB.NS,2025-07-14,5745.512158786728,5771.4625307364295,5566.354783210906,5636.72021484375,456678.0
ABB.NS,2025-07-15,5668.658930453356,5714.072079733333,5579.828814279336,5597.29541015625,454138.0
ABB.NS,2025-07-16,5597.29549574401,5607.276407826293,5491.99687327593,5540.404296875,590118.0
ABB.NS,2025-07-17,5557.3719179600885,5653.188675166297,5457.562795870288,5626.7392578125,1071876.0
ABB.NS,2025-07-18,5673.150589344616,5716.56755814062,5619.752708181713,5635.72216796875,425486.0
ABB.NS,2025-07-21,5655.18484440595,5834.342218138895,5624.743062239628,5824.8603515625,428913.0
ABB.NS,2025-07-22,5839.332850977072,5860.791812825803,5720.060946748073,5744.01513671875,346363.0
ABB.NS,2025-07-23,5760.483641637643,5776.952147240522,5664.167836142012,5700.09912109375,186980.0
ABB.NS,2025-07-24,5700.099165389487,5723.554309915254,5644.206055030214,5688.1220703125,116292.0
ABB.NS,2025-07-25,5688.121621574849,5699.100624529284,5599.790552350534,5632.228515625,340538.0
ABB.NS,2025-07-28,5629.234662395185,5633.2270274039765,5514.454168392446,5534.9150390625,265335.0
ABB.NS,2025-07-29,5534.415971776836,5581.32626044654,5467.5438581413,5568.35107421875,209954.0
ABB.NS,2025-07-30,5599.29154381977,5599.29154381977,5459.558778020346,5543.3984375,331867.0
ABB.NS,2025-07-31,5499.482421875,5563.859303219998,5479.021552610311,5499.482421875,255793.0
ABB.NS,2025-08-01,5528.427124510586,5528.427124510586,5350.267846351146,5377.21630859375,382061.0
ABB.NS,2025-08-04,5299.864636068667,5353.76156457106,5004.928666208349,5082.77978515625,1957165.0
ABB.NS,2025-08-05,5060.322620983108,5089.2672671386335,5009.919013022626,5074.2958984375,614211.0
ABB.NS,2025-08-06,5114.219459286713,5114.219459286713,5014.909381964498,5087.27099609375,385429.0
ABB.NS,2025-08-07,5082.779608388611,5130.188941996556,5007.423720232826,5108.72998046875,355953.0
ABB.NS,2025-08-08,5143.5,5143.5,5005.5,5022.0,348746.0
ABB.NS,2025-08-11,5057.0,5122.5,5002.5,5047.0,429040.0
ABB.NS,2025-08-12,5079.5,5089.5,5017.0,5071.5,273262.0
ABB.NS,2025-08-13,5097.5,5102.0,5038.5,5087.0,231709.0
ABB.NS,2025-08-14,5100.0,5105.5,5023.5,5030.0,237754.0
ABB.NS,2025-08-18,5090.0,5090.0,5003.5,5037.5,307068.0
ABB.NS,2025-08-19,5038.0,5082.0,5007.5,5068.0,204663.0
ABB.NS,2025-08-20,5084.0,5140.5,5070.0,5121.5,312054.0
ABB.NS,2025-08-21,5150.0,5195.0,5112.0,5141.5,377717.0
ABB.NS,2025-08-22,5170.0,5170.0,5051.0,5063.0,219900.0
ABB.NS,2025-08-25,5100.0,5113.5,5045.0,5100.5,246352.0
ABB.NS,2025-08-26,5100.5,5109.5,5011.0,5022.0,482397.0
ABB.NS,2025-08-28,5022.0,5039.5,4953.0,5000.5,335387.0
ABB.NS,2025-08-29,5003.0,5060.5,4939.5,4999.0,251338.0
ABB.NS,2025-09-01,5042.0,5140.5,5017.60009765625,5127.39990234375,242505.0
ABB.NS,2025-09-02,5127.39990234375,5174.5,5097.0,5148.2001953125,306762.0
ABB.NS,2025-09-03,5150.0,5209.89990234375,5148.2001953125,5188.39990234375,213167.0
ABB.NS,2025-09-04,5220.0,5221.7998046875,5145.0,5162.7998046875,350954.0
ABB.NS,2025-09-05,5162.7998046875,5185.2001953125,5070.0,5117.39990234375,259197.0
ABB.NS,2025-09-08,5140.0,5187.2998046875,5097.60009765625,5108.2998046875,101582.0
ABB.NS,2025-09-09,5111.0,5150.0,5091.0,5131.89990234375,150868.0
ABB.NS,2025-09-10,5129.7998046875,5195.0,5121.0,5161.89990234375,184147.0
ABB.NS,2025-09-11,5181.7001953125,5237.0,5157.10009765625,5218.10009765625,178386.0
ABB.NS,2025-09-12,5224.0,5265.0,5201.0,5248.60009765625,196396.0
ABB.NS,2025-09-15,5248.60009765625,5383.2998046875,5241.2001953125,5338.7998046875,435154.0
ABB.NS,2025-09-16,5370.0,5376.89990234375,5316.60009765625,5349.0,154462.0
ABB.NS,2025-09-17,5375.60009765625,5415.7998046875,5331.7001953125,5385.7998046875,196332.0
ABB.NS,2025-09-18,5410.10009765625,5471.2998046875,5396.0,5436.0,293576.0
ABB.NS,2025-09-19,5458.7998046875,5464.7001953125,5418.0,5436.89990234375,272034.0
ABB.NS,2025-09-22,5430.0,5455.2998046875,5341.0,5362.7998046875,155891.0
ABB.NS,2025-09-23,5360.2001953125,5375.39990234375,5285.0,5298.7001953125,167342.0
ABB.NS,2025-09-24,5298.0,5349.7998046875,5223.60009765625,5237.2998046875,137979.0
ABB.NS,2025-09-25,5237.0,5265.0,5184.0,5200.7001953125,308529.0
ABB.NS,2025-09-26,5200.89990234375,5210.0,5121.0,5173.39990234375,348241.0
ABB.NS,2025-09-29,5173.39990234375,5246.0,5167.10009765625,5207.7998046875,228230.0
ABB.NS,2025-09-30,5201.0,5232.60009765625,5175.10009765625,5183.2998046875,215173.0
ABB.NS,2025-10-01,5185.0,5208.0,5143.0,5199.0,94280.0
ABB.NS,2025-10-03,5190.0,5208.5,5148.5,5183.5,291382.0
ABB.NS,2025-10-06,5190.5,5244.5,5176.0,5218.0,156474.0
ABB.NS,2025-10-07,5233.0,5343.0,5209.5,5219.5,382453.0
ABB.NS,2025-10-08,5236.5,5236.5,5101.0,5128.5,399870.0
ABB.NS,2025-10-09,5120.0,5162.0,5075.0,5146.5,212517.0
ABB.NS,2025-10-10,5151.0,5210.0,5147.5,5186.0,180079.0
ABB.NS,2025-10-13,5160.0,5175.5,5101.0,5147.5,284296.0
ABB.NS,2025-10-14,5169.5,5169.5,5081.5,5119.5,299352.0
ABB.NS,2025-10-15,5119.5,5228.0,5097.5,5173.5,218559.0
ABB.NS,2025-10-16,5190.0,5260.0,5077.5,5212.0,542569.0
ABB.NS,2025-10-17,5208.5,5227.0,5176.0,5202.0,145812.0
ABB.NS,2025-10-20,5228.0,5273.5,5203.5,5231.5,141485.0
ABB.NS,2025-10-21,5248.0,5262.0,5220.0,5240.0,26961.0
ABB.NS,2025-10-23,5244.0,5279.5,5165.0,5181.5,333500.0
ABB.NS,2025-10-24,5198.0,5210.0,5151.5,5181.0,245669.0
ABB.NS,2025-10-27,5198.0,5240.0,5172.0,5238.0,72330.0
ABB.NS,2025-10-28,5260.0,5275.0,5141.5,5175.5,236636.0
ABB.NS,2025-10-29,5175.5,5300.0,5175.5,5289.0,193168.0
ABB.NS,2025-10-30,5297.5,5306.0,5237.0,5279.0,121312.0
ABB.NS,2025-10-31,5284.0,5295.5,5204.5,5220.0,146857.0
ABB.NS,2025-11-03,5215.0,5279.0,5205.0,5256.0,79178.0
ABB.NS,2025-11-04,5263.0,5270.5,5225.5,5244.0,101847.0
ABB.NS,2025-11-05,5244.0,5244.0,5244.0,5244.0,0.0
ABB.NS,2025-11-06,5258.0,5280.5,5172.0,5228.0,302941.0
ABB.NS,2025-11-07,5099.0,5151.0,4962.5,5016.5,1147124.0
ADANIENT.NS,2024-11-11,2926.5036693614497,2945.2941105771883,2886.52411103684,2902.166015625,584144.0
ADANIENT.NS,2024-11-12,2908.512759962979,2928.9522595932262,2853.540869310758,2868.533203125,597231.0
ADANIENT.NS,2024-11-13,2858.5384187137906,2887.523598483965,2806.5649929189944,2815.260498046875,890146.0
ADANIENT.NS,2024-11-14,2822.5568508312726,2843.3462702071397,2799.568604524927,2825.35546875,646797.0
ADANIENT.NS,2024-11-18,2825.355479778033,2857.189057182209,2791.872599157665,2817.259521484375,489692.0
ADANIENT.NS,2024-11-19,2829.553250605008,2893.3206951653683,2808.3641334198983,2820.05810546875,536296.0
ADANIENT.NS,2024-11-21,2538.0523482360777,2538.0523482360777,2153.948698150292,2182.533935546875,21796668.0
ADANIENT.NS,2024-11-22,2099.9262344661693,2288.5297460836396,2023.9650760561603,2226.861328125,20939196.0
ADANIENT.NS,2024-11-25,2313.8168031474947,2332.4571735233167,2236.8561578592194,2256.34619140625,7466733.0
ADANIENT.NS,2024-11-26,2264.442148873485,2291.678221391595,2134.9082898599163,2149.40087890625,7723187.0
ADANIENT.NS,2024-11-27,2178.885960020523,2416.7643354723045,2141.0552048055647,2396.57470703125,17502156.0
ADANIENT.NS,2024-11-28,2438.7531568179957,2525.0091062086253,2398.7735968701595,2435.854736328125,14445549.0
ADANIENT.NS,2024-11-29,2462.7907997471148,2518.7121577803764,2398.7734836003583,2461.89111328125,8191680.0
ADANIENT.NS,2024-12-02,2490.076954222208,2506.718348041256,2425.3600431234554,2455.79443359375,3807565.0
ADANIENT.NS,2024-12-03,2462.7407431791476,2556.6927033491315,2460.79178855326,2512.9150390625,4070042.0
ADANIENT.NS,2024-12-04,2526.7081057721216,2528.75710695537,2468.8377922533846,2493.47509765625,2344949.0
ADANIENT.NS,2024-12-05,2503.719905849242,2536.8528680747927,2468.987663642351,2521.260986328125,3333144.0
ADANIENT.NS,2024-12-06,2518.7120432128145,2533.704376803367,2501.22098735717,2505.118896484375,1240437.0
ADANIENT.NS,2024-12-09,2506.618354214361,2524.709202639303,2481.881001575674,2494.57470703125,958369.0
ADANIENT.NS,2024-12-10,2499.721985946279,2499.721985946279,2453.745492002445,2465.939208984375,1119816.0
ADANIENT.NS,2024-12-11,2467.7381353965307,2478.732513480517,2449.7473348954622,2455.994140625,712674.0
ADANIENT.NS,2024-12-12,2455.744286567518,2533.5045736673724,2444.9997806332076,2502.8203125,2579624.0
ADANIENT.NS,2024-12-13,2502.7202876117626,2543.699333854607,2477.7830875427635,2526.25830078125,1940935.0
ADANIENT.NS,2024-12-16,2528.70707010832,2536.2032373121983,2501.7208681743577,2511.115966796875,654321.0
ADANIENT.NS,2024-12-17,2510.7162906643402,2523.7096472641156,2479.482260376418,2486.328857421875,1061891.0
ADANIENT.NS,2024-12-18,2487.727991328805,2495.3242049392047,2450.74690025642,2456.14404296875,990217.0
ADANIENT.NS,2024-12-19,2427.758740614459,2432.756185531327,2395.8751396511875,2418.11376953125,1181898.0
ADANIENT.NS,2024-12-20,2427.758556322466,2452.595953280231,2331.8076212022697,2343.75146484375,1337016.0
ADANIENT.NS,2024-12-23,2372.7367520396797,2378.2839645340314,2331.557855964178,2337.754638671875,758920.0
ADANIENT.NS,2024-12-24,2353.9963641628465,2411.6668287038233,2338.8041806812516,2371.237548828125,1156186.0
ADANIENT.NS,2024-12-26,2376.8348308245772,2408.7684551088428,2366.7899177169047,2399.0234375,895785.0
ADANIENT.NS,2024-12-27,2413.7657295422873,2444.8997116358414,2389.278251126641,2408.71826171875,1982291.0
ADANIENT.NS,2024-12-30,2423.760809910017,2608.6662737588226,2420.712319675823,2591.025390625,7825097.0
ADANIENT.NS,2024-12-31,2573.684077008115,2576.4326716534633,2506.168548825565,2527.357666015625,2745674.0
